,Review_text,Nouns
8490,"Even after five months of use, absolutely no problem.","month,use,problem"
8491,V.v.good,
8492,Worth for money,money
8493,"Best in the segment,camera need to improve","segment,camera,need"
8494,"Search for best all rounder stops here.. u get everything u are looking from a smartphone. Great camera, awesome battery life, vivid display, nice music output.","rounder,everything,smartphone,camera,battery,life,display,music,output"
8495,Value for money as usual for One plus brand,"value,money,brand"
8496,I like the all glass built and the speed is i can't explain it's very fast but I think one plus needs to change something that the customer don't think that every phone is the same. (Talking for software).,"glas,speed,plu,something,customer,phone,software"
8497,Good,
8498,Good quality flagship phones,"quality,flagship,phone"
8499,superb,
8500,Super fast and nice phone. Worth for money but audio quality was disappointed,"phone,money,quality"
8501,Worth to buy,
8502,Value money mobile,"value,money,mobile"
8503,Very good,
8504,Just loved it,
8505,"It's an amazing phone.
I really like it.
Such a premium phone in a good price.","phone,phone,price"
8506,Like it,
8507,Excellent phone,phone
8508,"Like- Speed of this phone cannot be competed with others Android users.
Dislike- rectangular notch will interrupt it's full screen display.","phone,other,user,notch,screen,display"
8509,Amazing phone I like it's speed and performance,"phone,speed,performance"
8510,Marvelous camera,camera
8511,"Just one word ""Amazing""",word
8512,"Loved the phone been using it for a month now and it has exceptional speed and need I even say anything about the camera what an effect.
A great buy and a stunning price range....what you eating for go get this phone.","phone,month,speed,anything,camera,effect,buy,price,range,phone"
8513,Best smart phone,phone
8514,Super,
8515,Awsm..,
8516,Good phone....,phone
8517,Go for it. 100% Paisa Vasul mobile.,mobile
8518,👍,
8519,Full satisfied with oneplus 6,oneplu
8520,"Great battery, great camera, great specs.","battery,camera,spec"
8521,😍😍,
8522,Good,
8523,Nice fone,fone
8524,The phone I always wanted.,phone
8525,It made me shine out like a seducing tyrannosaurus for the ladies. They don't want any apple guys now. Buy 2 for best results,"tyrannosauru,lady,apple,guy,result"
8526,Superb,
8527,Totally great phone,phone
8528,Best phone ever!,phone
8529,Wonderful mobile,mobile
8530,Go for it phone.... awesome experience,"phone,experience"
8531,Best mobile,mobile
8532,"Purchased one and half month ago...5star for overall performance...no lag, buttery smooth...","half,month,performance,lag"
8533,Best phone,phone
8534,Great phone loved it one of the best phone ever used and properly priced too.,"phone,phone"
8535,Awesome product,product
8536,Worth the money,money
8537,Must go for it.,
8538,Best tech,tech
8539,Best phone i ever had,phone
8540,One of the best powerful mobile I have used.,mobile
8541,Very satisfied... Improved and advanced,
8542,Now I am facing problem in battery because earlier I was charging our phone in 24 hrs only one time but now I am charging in 12 hrs two times.,"problem,battery,phone,hr,time,time"
8543,nice,
8544,Battery is not as expected.,battery
8545,You need to be perfect for clicking pictures . Manual settings..snapchat is worst in clicking pics.,"picture,setting,pic"
8546,Super,
8547,"I was using OnePlus one for Three years and finally upgraded to onplus six. Great mobile, awesome battery life. I m loving it. :)","year,mobile,battery,life"
8548,all,
8549,Best phone ever....,phone
8550,Performance of the phone is awasome and camera quality is good but the battery life is that good,"performance,phone,camera,quality,battery,life"
8551,"What can we expect in a RS. 35,000  device..??
Everything but not the features of devices of more than Rs. 70,000. But that's not the case with the OnePlus 6. The best phone under 40,000. Camera, best. Display, best. Battery life, freaking epic. Built quality, well you feel it in your hands first(amazingly premium). The best buy in phones because of the features and the price point.","device,everything,feature,device,r,case,phone,camera,battery,life,quality,hand,premium,buy,phone,feature,price,point"
8552,Superb phone,phone
8553,Nice,
8554,Excellent phone,phone
8555,"Awesome camera and screen, network is sometimes a issue especially when traveling.","camera,screen,network,issue"
8556,Charging is pretty fast. Battery life is good. Performance is good with multiple apps opened at background,"charging,battery,life,performance,app,background"
8557,Very happy. Good product.,product
8558,It's good product to use,product
8559,Good mobile but price is high and doesnt have water proof certification and wireless charging.,"mobile,price,water,proof,certification,wireles,charging"
8560,Excellent,
8561,Been using this for almkst 5months now. Excellent phone with great screen and great camera. And talking about speed. Ahhh it is certainly got all the speed and agility you needed. Dash charge is so helpful. Mirror black version has a flaw that its black glass is finger print magnet. Protect your phone with a case all the time.,"phone,screen,camera,speed,speed,agility,charge,version,flaw,glas,finger,print,magnet,phone,case,time"
8562,Best ever I come cross phone . Great speed ...,"cros,phone,speed"
8563,"It is recommended by my brothers..to buy one plus 6 only....so I thought let's try....and I ordered it....it's really a good one regarding to picture quality....speed...and memory....I loved it....
About delivery:
Committed to delivered on that day and completed.. thanks Amazon for that....always preferable for online shopping....","brother,one,picture,quality,speed,memory,delivery,day,shopping"
8564,"The speed u need, really work","speed,need"
8565,"Best phone for high end gaming and performance but Camera quality is not as good as expected. When compared to 5t, 5t's portrait mode is better than oneplus 6!
Disappointed with the camera rest everything is good","phone,end,gaming,performance,quality,t,t,portrait,mode,oneplu,camera,rest,everything"
8566,Im an Oneplus addict..i just love this phone,"addict,phone"
8567,Good,
8568,"Stars out of 5
 Battery life : 4
 Screen n resolution  : 5
 Sound : 5
 Camera quality : 5","star,life,resolution,sound,quality"
8569,Bang for your buck,buck
8570,Good and durable product,product
8571,"This is the best phone I have ever used with such a ease and simple Oxygen OS. Camera, battery life, display are best . Speaker could have been better .","phone,ease,camera,battery,life,display"
8572,Speed excellent,speed
8573,Awesome mobile ....,mobile
8574,This Mobile is very bad Quality 2 days before It Shut down Automatically and not now taking Charging and not Switching on. No damage was there. Only it shut down. Very bad Cheapest item I have ever Seen.,"day,damage,item"
8575,Fantastico..but don't know why ear phones not part purchase...gr8 config and stabilitywiase also good ..but the sound quality is not dat great...but for me it's fine as hardly use dat feature.,"fantastico,ear,phone,purchase,stabilitywiase,quality,dat,dat,feature"
8576,Fall in love with one plus,love
8577,Nice OnePlus 6,
8578,Awesome,
8579,This is best smartphone camera and all other functions are just amazing !,"smartphone,camera,function"
8580,Perfect camera,camera
8581,Awesome phone,phone
8582,Superb,
8583,Other brand with higher storage and same specifications costs less / better value for money,"brand,storage,specification,value,money"
8584,Super fast!,
8585,Awesome phone best in its range,"phone,range"
8586,It's good product.,product
8587,Great,
8588,Best product,product
8589,"I have been using OnePlus mobile phones starting OP 2 ,OP5 and now OP6.I see with each generation they are raising the bar.
It is nice premium mobile phone with great hardware & fast and fluid software experience (stock android) at great price.","phone,see,generation,bar,phone,hardware,software,experience,stock,android,price"
8590,5 star,star
8591,Not a good Mobile. Waste of money,"waste,money"
8592,Good,
8593,One of the best phone i buyed,phone
8594,Battery and camera location setup and pls change call log setting,"battery,camera,location,setup,call,log,setting"
8595,Very happy with this phone,phone
8596,Great buy,buy
8597,To costly,
8598,"Phone is fine
But I am seeing many dirt particles in the rear camera
What is this?","phone,dirt,particle,rear,camera"
8599,If you are planning to buy this phone you can also look for oppo f 9 pro same features,"phone,oppo,feature"
8600,The only drawback is the recording sound quality. Otherwise an awesome phone😍,"drawback,quality,phone"
8601,Great love it,love
8602,Love it ... affordable price ..faadu camera,"price,faadu,camera"
8603,"No doubt the best phone at this segment. One start is for the free 12month accidental insurance offered by kotak is just total BS, even after you follow all the necessary steps to be eligible for that offer you wont get it, i tried mailing/calling the customer to no avail. Why put up an offer and then not honor it.","phone,segment,start,insurance,kotak,b,step,mailing,customer,avail,offer"
8604,Better,
8605,Very nice,
8606,Good,
8607,I have ever see best smart phone picture quqlity very super,"phone,picture,quqlity"
8608,Good phone,phone
8609,Bit bugy,bit
8610,"Real!!
Value for money device.
Regular updates
Stunning camera
Awesome display
Decent battery life","value,money,device,update,camera,display,battery,life"
8611,Good one,
8612,Nice,
8613,Definitely paisa wasool phone. Go for it,"wasool,phone"
8614,Feeling awesome using after 2 months...,month
8615,Liked everything....!,everything
8616,Phone is awesome but there original accessories are expensive,"phone,accessory"
8617,The phone is awesome both in performance n camera is very good  ...I just loved the phone ...,"phone,performance,camera,phone"
8618,Amazing phone,phone
8619,I want to return problem in headphone jack,"problem,headphone,jack"
8620,"Everything is flawless for this phone. The price to performance king. Flagship killer. An epitome of smartphone for companies like Apple. Never seen any faster app switching in any other smartphone. It's snappy and blazingly fast. Just one con that the speaker on this device is not good, kind of below average.","everything,phone,price,performance,king,flagship,killer,epitome,smartphone,company,app,switching,smartphone,con,speaker,device,average"
8621,"processor is very good
speaker is not as good
video and audio recording quality is not good
cameras are normal
battery life is very good
looks are too good
amoled screen is also good
face unlock and fingerprint sensors are too fast","processor,speaker,video,audio,recording,quality,camera,battery,life,look,screen,face,unlock,fingerprint,sensor"
8622,Just a little thing is that the audio jack should be on the top of the phone,"thing,jack,top,phone"
8623,Poor quality,quality
8624,West of money,"west,money"
8625,Awesome Picture Clarity,"picture,clarity"
8626,Excellent design....🤩,design
8627,Good phone amazing specs,"phone,spec"
8628,Fantastic phone,phone
8629,I love OnePlus 6,
8630,To Good ......I Invested my money first time rightly,"money,time"
8631,Not good,
8632,The camera of this phone Like DSLR and look awesome,"camera,phone,dslr"
8633,Best product in this price range.. fast dash charging.. HD camera is also very superb.,"product,price,range,dash,charging,hd,camera"
8634,good,
8635,Good performance....,performance
8636,The perfect phone i had ever,phone
8637,It was good phone on good price and its camera was super,"phone,price,camera"
8638,"Simple Super, but can't see a new OnePlus device being released every six months","device,month"
8639,"Best mobile
Camera quality is mind blowing that I have seen
Better than iPhone and very fastest experience","mobile,quality,mind,experience"
8640,I like so much .....,
8641,One of the best mobiles,mobile
8642,Phone has started hanging,phone
8643,Good phone with snapdraga 845,phone
8644,Good,
8645,Good product,product
8646,Bestest Android phone.,phone
8647,Nothing to dislike..,nothing
8648,"Good to capture photo and camera function.
Sound quality is nice
One day usage with one time charge","photo,camera,function,quality,day,usage,time,charge"
8649,I'm in love with this phone.,"love,phone"
8650,So far so good,
8651,Charge,charge
8652,Very nice in such a range,range
8653,Awesome Phone,
8654,Superb,
8655,So good,
8656,Excellent,
8657,It's good phone,phone
8658,Dash charge is absolutely fantastic. It's definitely the speed I needed.,"charge,speed"
8659,Awesome phone,phone
8660,Awesome Extra Ordinary Device,device
8661,"Camera need to improve
Using since 2day on launch n its the best
Although not enough function as in MI
Quick charging n best picture quality","camera,launch,function,picture,quality"
8662,Awesome mobile..,mobile
8663,great,
8664,Superb phone full Pisa basul mobile,"phone,basul,mobile"
8665,Speaker quality is bad,quality
8666,some option not satisfied. like calling images speed dailing,"option,image"
8667,Thank you so much 1+❤️,
8668,Really good phone ... Value for money.  Instead of taking low cost phones go for it and use for long term .,"phone,value,money,cost,phone,term"
8669,Screen and camera is good without from this the speed of the phone is like wow,"screen,camera,speed,phone"
8670,Product is good but Amazon cheats with its customers I purchased this product before 1.5 month in 35000 and now Amazon sale it in 30000.,"product,customer,product,month"
8671,Verification of the most important,verification
8672,Camera megapixel should be improved means image quality and sensor,"camera,megapixel,mean,image,quality,sensor"
8673,one plus cant be beaten... again they nailed it m.,
8674,Superb phone..,phone
8675,Just awesome!,
8676,The main concept is best camera ever... The bad point is that no SD card slot... Another bad news is that glass coating in the back.. another best thing is great superb fast charging....moderate battery life upto 6 hrs continuously...,"concept,camera,point,card,slot,news,glas,back,thing,charging,battery,life,hr"
8677,Nice phone,phone
8678,Awesome phone to use I m love with dis phone,"phone,love,di,phone"
8679,Fastest,
8680,I really like this,
8681,"This produce has no back drops it's perfectly perfect
Gaming is super awesome ... Slow motion video is super but it makes phone warm.","produce,back,drop,gaming,motion,video,phone"
8682,Excellent,
8683,best phone,phone
8684,"Profuct is really Awesome.
Worth to buy pretty smooth and fast.",
8685,Super,
8686,The best product for developers,"product,developer"
8687,Excellent Smart Phone,
8688,The phone has good battery backup and excellent camera,"phone,battery,backup,camera"
8689,Good product,product
8690,Nothing,nothing
8691,"For example,take a look of whole reviews page or compare to any other companies,but no one can touch one plus reliability","example,look,review,page,company,one,reliability"
8692,"The battery life is a bit low, but it's compensated by fast charging!","battery,life,bit,charging"
8693,Everything is best.,everything
8694,"Very good phone
A unbeatable device","phone,device"
8695,Not worthy of spending 35k,
8696,Very good,
8697,"Actually I was using my second Apple 6s 32gb model, but I thought it better to switch to this new brand One Plus 6 which has been able to sway over the tide of Apple. This mobile handset is definitely giving good service to me, it is 8gb RAM and 128gb storage is not having any parrallel competition in the market. Very excellent product in the mobile handset market. It's dash charger works very well in charging the battery to full in just 40 minutes.","gb,model,brand,tide,handset,service,gb,ram,gb,storage,competition,market,product,handset,market,dash,charger,battery,minute"
8698,Powerful Android mobile,mobile
8699,Sound not good and night picture very bad quality.,"night,picture,quality"
8700,"I bought this phone at 35K thinking this is the best phone in the world, but I was so wrong! After few days I noticed that every video recorded from this phone has a very loud noise, something like ""hissssss"". I searched net and found that this is related to very high sensitivity of one plus phone mic, and it is a general problem with one plus phones. This is absolutely pathetic for such high end phone!!! Even a 10k phone is far better because you would not want to waste precious recordings of your best moments just because of a pathetic sound issue. Please avoid this phone!!! Also, I am trying to contact amazon, but cant find a simple way to contact them!! This is ridiculous, once a package is delivered, they make contacting them so hard!!","phone,k,thinking,phone,world,day,video,phone,noise,something,hisssss,sensitivity,phone,mic,problem,phone,end,phone,phone,recording,moment,sound,issue,phone,amazon,way,package"
8701,Fine products,product
8702,"Happy to have a product like this.
Overall quality of the product is very good.
Few features needs to be upgraded, though the overall development is undoubtedly good.","product,quality,product,feature,development"
8703,Awesome,
8704,Love this one waiting for one plus 6t,"one,t"
8705,i bought dz phone in the month of july and it started hanging up. i regret buying this phone,"phone,month,phone"
8706,"My dream Android phone... #ONEPLUS 6...
Ram speed is good...
Camera quality is also good... Waiting for one plus 6t...😍","dream,phone,oneplu,speed,camera,quality,t"
8707,Ausome product ....Best phone i have ever used,"product,phone"
8708,Worth buying. Good operations in all aspects.,"buying,operation,aspect"
8709,Good product....,product
8710,The phone heats while charging,"phone,heat"
8711,"I purchased this phone and thought it was a decent buy until I walked into a OnePlus store for support. I put on a Spigen cover for the phone and have never dropped it. One fine day I open to clean it and to my surprise, the rear glass is broken. I'm shocked and I'm left wondering how this happened. So I contact OnePlus, book an appointment and walk in to a OnePlus store in Hyderabad. So the guy tells me, I'm sorry Sir, but this model is prone to damage there's nothing we can do. I said the phone is 3 months old, how can you NOT be showing me any form of customer care at all? He says it's an accidental damage and warranty will not cover it. I walk out telling him, yes it is damage, but there was no accident, just poorly build quality. And oh, the camera image quality is nothing compared to a Pixel or an iPhone X. Pathetic portrait mode too. Just blurs everything around the subject, like that's supposed to make it look dramatic.  Very disappointed.","phone,buy,store,support,cover,phone,day,surprise,rear,glas,appointment,store,guy,model,damage,nothing,phone,month,form,customer,care,damage,warranty,damage,accident,quality,camera,image,quality,nothing,portrait,mode,blur,everything,subject"
8712,It's perfect for college students as well as for business purpose,"college,student,busines,purpose"
8713,"Dad needed a new phone, dual SIM was a must and I was inclined on getting him something he could use for a while without dealing with lag and outdated software. I just browsed on Amazon looking for offers on the One Plus 6 and there was an exchange offer where my old One Plus 2 was being offered ₹9,500 and a cashback for HDFC Credit Card. Took the leap and bought the phone. A brilliant deal.
Coming to the phone itself,
Display is gorgeous. Nowhere close to a qHD but more than adequate for an enjoyable experience.
Audio from the speaker is just ok at best.
Camera is decent and takes really good pictures at times but nothing to talk about.
Call Quality is really good.
Battery Life is really good and the bundled dash charger makes it even better.","phone,must,something,while,lag,software,offer,exchange,offer,cashback,card,leap,phone,deal,phone,qhd,experience,audio,speaker,picture,time,nothing,dash,charger"
8714,Awesome,
8715,Outstanding mobile with this budget.,"mobile,budget"
8716,"It has the best camera with an amazing battery life added with a nitro charger which charges your phone completely within 25-30 mins. Haven't checked a lot on the sound quality but surely not as good as an I phone. But I phone 7 plus 128 Gb will be this phone's right substitute which is Rs. 70,000. So this phone is more than worth it's money. You can close your eyes and go for it.","camera,battery,life,charger,phone,min,lot,quality,phone,phone,substitute,r,phone,money,eye"
8717,"Nothing to dislike. Everything is awesome, speed, camera, looks, value for money. Fast charging is really very fast.","nothing,everything,speed,camera,value,money,charging"
8718,"Absolutely love it. Superb specs in this price. Though the design maybe simple and sometimes boring the features is the rocking part of it. Super fast. Doesn't lag. Love the notch and the quick charge is my favourite part about this phone. Hands-down one of the. Eat phones I have used, ever. Absolutely loving this phone. Fully satisfied.","spec,price,design,feature,part,notch,charge,part,phone,hand,phone,phone"
8719,Nice mobile in best price 😍😍😍,"mobile,price"
8720,"Everything is nice. Battery did not last long as expected. Everything else was good.
Personally, I did not liked the back of the phone tough I have option of back cover.","everything,everything,back,phone,option,back,cover"
8721,"Op6 is the latest from the OnePlus stable and is good as expected
Got the white 128GB and delivery was as expected",delivery
8722,"Only One Plus charger can be used, Camera quality just good.","charger,quality"
8723,Superb but battery not good and sound and earphone average good looks and great mobile,"battery,look,mobile"
8724,Super feel,
8725,Very nice phone is brst on price,"phone,price"
8726,"Lovely phone
Good camera
Performance is beyond par
Average battery life
Speaker sound could have been better but still good","phone,camera,battery,life,sound"
8727,Nice phone at right price just a little compromise on sound as single speaker.,"phone,price,compromise,sound,speaker"
8728,Awesome phone,phone
8729,I am lucky person. Using this phone,"person,phone"
8730,I just love one plus 6,
8731,"The speed you need.That's One plus six!!!
The 64 gb varient is insufficient for this phone. Especially the pictures and videos you take in this is a large file.So you need more space.That's the only problem.","speed,gb,phone,picture,video,file,space,problem"
8732,Superb phone great value for money,"phone,value,money"
8733,"Good bt there was a problem in emi , even thou i selected it , my emi was not confirmed",problem
8734,Bestest ever,bestest
8735,I didn't like the notch..,notch
8736,"Use it and see for yourself, there is no other android available in the market that can claim better experience then this one","android,market,experience,one"
8737,When I shoot photos or videos then NO display location or NO dt.&time,"photo,video,display,location"
8738,"i am not a tech guy but would tell you this. it's an amazing phone i have used many Samsung's and iPhones but when came across this one, it serves my purpose absolutely you the point. 8GB ram at this price is excellent. not many have come with tech specs but one plus. not many would come till another year per so.
picture quality is amazing
video quality class
battery life wow
built quality fell down many times but still surviving without a scratch.","tech,guy,phone,one,purpose,point,gb,ram,price,tech,spec,plu,year,picture,quality,video,quality,clas,battery,life,quality,time,scratch"
8739,Very nice phone,phone
8740,Best value for money phone,"value,money,phone"
8741,The most recommend phone for mobile lover...,"phone,lover"
8742,Best thing i have ever purchased,thing
8743,"Depth effect doesn't works as advertised, also sometime i see flickering effect on notification and text color sometimes changes. And thanks to amazons return policy that one cant even return the product in one month","depth,effect,work,effect,notification,text,color,thank,amazon,policy,product,month"
8744,"Overall performance of ths cellphone is awesome... In terms of processors, picture quality, sound quality and battery life...","performance,th,cellphone,term,processor,picture,quality,quality,battery,life"
8745,"Great build quality, good camera, excellent performance","build,quality,camera,performance"
8746,"Super fast , super good",
8747,As aspected.good no one mobile hansate in the world,"hansate,world"
8748,buy it!,
8749,overall this is good but its battery draining too quick.. while we using internet.. but overall this mobile very good,"battery,internet"
8750,I received a damaged product. There is dust inside the camera lens which cannot be cleaned,"product,dust,camera,len"
8751,Good,
8752,Best Phone Ever.. Need More Sepcs,phone
8753,"Clarity, sound, ram speed, No lagging, performance very good.","clarity,speed,lagging,performance"
8754,Excellent,
8755,"Very fast operating system.
Powerful Battery life.
Rapid face Unlock System.","operating,system,life,face"
8756,Speaker quality is not good. Volume is low..camera is awesome..,"quality,volume,camera"
8757,The thing ... Nothing like anything .. bcz better flagship at decent price mark,"thing,nothing,anything,flagship,price,mark"
8758,Amezing phone I had received....but one thing that you mentioned  in datails had phone is included...but in my box there was not a headphone,"phone,thing,datail,phone,box,headphone"
8759,Phone is good to buy. Best in this price range,"phone,price,range"
8760,"Smooth touch, fast, good camera, overall I like this beauty.","touch,camera,beauty"
8761,Nice product by oneplus love it,"product,oneplu,love"
8762,Best phone but battrey is averrege rating,"phone,battrey,averrege,rating"
8763,IAM fine with the mobile .,mobile
8764,A device with best performance.,"device,performance"
8765,"Awesome love this cell phone .
Value for your money ..","cell,phone,value,money"
8766,Best Phone,phone
8767,Good product...,product
8768,Perfect,
8769,Nice phone,phone
8770,Beast,beast
8771,For 40k there no phone which 128gb storage and 8gb ram and with dash charging I think it is a amazing phone,"phone,gb,storage,gb,ram,dash,phone"
8772,😀😍,
8773,Good,
8774,amazing. .worth every penny,penny
8775,I'm just satisfied with the product. It's as good as I expected,product
8776,The overall look and usability is great. The battery life and picture quality are commendable. Although the stability might be an issue but that is a problem of the software and not the hardware. Overall review is positive.,"look,usability,battery,life,picture,quality,stability,issue,problem,software,hardware,review"
8777,Best of the price but 6t is coming,"price,t"
8778,Just loved this phone,phone
8779,Good,
8780,Overall great value for money smartphone,"value,money,smartphone"
8781,Good,
8782,Performance speed,"performance,speed"
8783,Nice,
8784,EVERYTHING IS WORKING FINE. EXCELLENT PHONE OP 6. ONLY THING I WANA MENTION IS THAT FROM 10-15OCT AMAZON IS PROVIDING OP 6 IN 29K WITH A HUGE DISCOUNT OF 5K. I JUST BOUGHT THIS DEVICE 1WEEK AGO THIS IS NOT DONE AMAZON. HOW CAN YOU DO THIS WITH YOUR LOYAL CUSTOMER.,"everything,phone,op,thing,op,k,discount,device,customer"
8785,Nice,
8786,Awesome,
8787,"Battery, Camera & Display are great.
Missing some minor features found in MI phones like IR remote and etc.","feature,phone"
8788,I just love it🤩🤩,
8789,Clean and up to date software.,"date,software"
8790,Best bang for your buck,"bang,buck"
8791,"very good,very fast mobile,premium look","premium,look"
8792,OnePlus should work more on their camera quality.,"camera,quality"
8793,"Good. Radiation level is high, especially at low charge level.","radiation,level,charge,level"
8794,Not worth of money,money
8795,"Decent camera, good screen and okay battery life","camera,screen,battery,life"
8796,It's good best,
8797,Excellent,
8798,mindblowing phone,phone
8799,It's the beast..... everything superb in this mobile....am the fan of one plus....,"beast,everything,mobile,fan"
8800,Gorilla Glass is not Good... Battery life is not satisfied...,"battery,life"
8801,Excellent product,product
8802,Amazing phone in good price,"phone,price"
8803,It's very nice,
8804,Not happy with camera . Having auto adjustment. Sometime it's give excellent pic but some time it's get blurred.,"camera,auto,adjustment,pic,time"
8805,Ah! Finally a OnePlus experience and I must admit it's amazing. The phone has a plush feel and handling is really comfortable. I loved it and I hope everyone would.,"experience,phone,feel,handling,everyone"
8806,Picture quality is nice. Rapid charging is really amazing.,"picture,quality,charging"
8807,"Real good phone ! makes you happy and does what you want, what more can you expect :)",phone
8808,Valu for money,"valu,money"
8809,Excellent,
8810,Camera quality not as good as expected,"camera,quality"
8811,One plus is amazing,
8812,"Nice product. Thanks amazon for timely delivery. Product received in brand new condition, no damage. Great mobile. Was a gift for my sister and she is loving it..","product,thank,delivery,product,brand,condition,damage,mobile,gift,sister"
8813,Good product,product
8814,"Awesome product
Should have included headphones though.","product,headphone"
8815,Just awesome,
8816,Awesome phone 😘😘😘😘😍😍😍😍🤩🤩🤩,phone
8817,Superb mobile phone with awesome function and easy to handle. Special it's battery and camera is extraordinary.,"phone,function,battery,camera"
8818,Like this,
8819,What a phone .. I'm just love it ...superb smooth experience,"phone,experience"
8820,"Great phone,
Powerful processor,
No lagging at all,
Camera is impressive,
Battery backup is also good, it can easily last upto 8-9 hrs,
It's fast charging is the one thing that I love the most, it charges like hell.
Great product, you can go for it without a doubt.","phone,processor,backup,hr,charging,thing,hell,product,doubt"
8821,Please don't buy this product through Amazon I purchased this device 3months ago recently it asked to update the software. After updating mobile was dead. I went to service centre and asked they told me to change the mother board it cost 17k but I hav a warranty for one year. They all cheating Coz not even a single scratch in my Mobil tat service centre man tellin me tat mother board was bend. My Mobil was fall down then how come it could b bend people are cheating lik anything not only for me many people came there for software issues my suggestion to all pls don buy and waste your money lik me,"product,device,software,mobile,service,centre,mother,board,warranty,year,scratch,tat,service,centre,man,mother,board,bend,person,lik,anything,person,software,issue,suggestion,money"
8822,The product is not as per the price,"product,price"
8823,"When I thought to upgrade my phone from MIA1, my first choice was OnePlus but somehow I fall in love with 6.. I'm loving this phone. Awesome design, good camera and best in class display. Overall 10 out 10","phone,choice,love,phone,design,camera,clas,display"
8824,The speakers aren't good but rest of the phone is just excellent.,"speaker,rest,phone"
8825,Amazing phone in Android,phone
8826,no words just awesome,word
8827,am happy,
8828,Awesome product but I updated my phone with new phone update and now battery drained out quickly,"product,phone,phone,update,battery"
8829,Had issue with airpods connectivity issue with one Plus 6,"issue,airpod,connectivity,issue"
8830,Best phone ever buy,phone
8831,Great phone,phone
8832,"Flagship as 'Flagship'..
Oneplus has given all possible feature.
Price may be bit high but camera and feature are worthy at this rate.
Best premium smartphones in india so far at this rate","flagship,flagship,feature,price,camera,feature,rate,premium,smartphone,india,rate"
8833,"I Loved the phone.. camera is amazing 😍 sound quality is also great.
Everything works perfectly 😍","phone,camera,quality,everything"
8834,Just love the phone and picture quality is so good..,"phone,picture,quality"
8835,Didn't find it that accurate as I thought of . Battery life is very disheartening. It drains badly even if you don't use. Secondly the touch of the screen feels like a China phone feeling..  don't waste money. Sound quality is horrible,"battery,life,touch,screen,phone,feeling,money,quality"
8836,Good product,product
8837,"Mind blowing features to make life Easier. Battery charges too quickly, stays for almost whole day with continues use, picture quality is way better than any other handsets i have used.happy to have 1 plus 6","feature,life,battery,day,use,picture,quality,handset"
8838,Good Product,product
8839,Camera is excellent. Battery is good. Charge super fast.,"camera,battery"
8840,"It's really awesome phone.
Its smooth as butter, No performance issue with 8GB, 128GB memory.
Basically I am a Samsung user had note 3 earlier and  thought of upgrading to note 8 but OnePlus 6 changed my mind due to its price and specs.
Samsung- you lost one fan/user due to your high price.","phone,butter,performance,issue,gb,memory,user,note,mind,price,spec,fan,user,price"
8841,The Best Flagship smartphone,"flagship,smartphone"
8842,One of the best Android phones. Replacing all other brands. Go for it.,"phone,brand"
8843,Excellent! Just go for it.,
8844,Got the phone in broken condition.Spend 8152 rupees more on it service,"phone,condition,rupee,service"
8845,Superb product,product
8846,Nice product,product
8847,Excellent,
8848,It’s a fabulous product and really good to use and handle it,product
8849,Lovely design and super Speed,"design,speed"
8850,"Bought one plus 6 with 6Emi from my credit card and Amazon cheated me telling full payment is done from credit card. Bank people are charging heavy interest rate every month. NEVER TRUST AMAZON, YOU WILL BE CHEATED.","credit,card,payment,credit,card,bank,person,interest,rate,month"
8851,photography and performance,"photography,performance"
8852,Feel like GOD,
8853,Awesome product..... It seems like my expectations had come to reality,"product,expectation,reality"
8854,A very nice device,device
8855,Very very very very very very much nice and good mobile all features are very well,"mobile,feature"
8856,Product is Best quality,"product,quality"
8857,This unbelievable product i like this.,product
8858,best flagship killer ever in budget,"flagship,killer,budget"
8859,Good touch interface. Android oxygen os very smooth. Got pie update 2 days back. Good speed. Great with managing battery.Apps managed clean. Amazing front and rear camera.Not to miss front camera potrait.,"touch,interface,oxygen,pie,update,day,back,speed,managing,battery,app,front,rear,camera,front,camera,potrait"
8860,"Headphone jack port defective, unable to plug the earphone or headphone. Kindly replace the phone.","jack,port,earphone,headphone,phone"
8861,Just one word Superb,word
8862,Nice,
8863,Touch Not work properly,
8864,The best you can get in such a price.,price
8865,Loveddd it...,
8866,Amazing mobile...it's speed is mindblowing...truely loved it,"mobile,speed"
8867,"Even after  updating  the OS,  battery is draining very fast. Not up to the promise.","updating,battery,promise"
8868,best smartphone,smartphone
8869,Fast Delivery and good Performance,"delivery,performance"
8870,Super battery life. Awesome display resolution and most important camera quality. Speed is fantastic.,"battery,life,display,resolution,camera,quality,speed"
8871,Awesome,
8872,Amazing phone love it speed is no one beat..,"phone,love,speed,one,beat"
8873,super,
8874,Should withstand in battery life,"battery,life"
8875,Like,
8876,Everything is blazing fast and buttery smooth. The only con is the single bottom-facing speaker.,"everything,con,bottom,speaker"
8877,"Writing this review after 1.5 months of usage.
One Plus 6 is an excellent phone for the price. The look and feel of the phone is very rich.
Processor is really fast. No hanging and heating issues. Battery life with normal usage is about 2 Days as of now (without gaming). Camera is also very good. Fingerprint sensor and face unlock are lighting fast. So is the charging with the Type C Dash Charger. It has also got the Android Pie update recently.
The only negative point is no earphones in the box. I expect to get earphones when I am paying 35000 for a phone.","review,month,usage,phone,price,look,phone,processor,hanging,heating,issue,battery,life,usage,day,gaming,camera,fingerprint,sensor,face,unlock,charging,point,earphone,box,earphone,phone"
